budget,popularity,runtime,revenue,has_collection,has_homepage,is_en,num_of_companies,usa_produced,is_released,release_year,release_month,num_of_spoken_languages,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,science fiction,thriller,tv movie,war,western
50000000,9.91556,92.0,113244290,1,1,1,5,1,1,2008,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.358968,100.0,21350,0,0,1,2,0,1,1998,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000,11.578578,104.0,58853106,1,0,1,1,1,1,1980,7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6000000,10.505387,97.0,10409377,0,1,1,1,1,1,1999,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.340967,96.0,6000000,0,0,1,3,1,1,1981,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6.188664,103.0,194720,0,0,0,1,0,1,1993,6,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80000000,7.210383,88.0,163733697,0,0,1,5,1,1,2008,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,6.117335,99.0,24134,0,0,0,3,0,1,2015,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,9.604552,124.0,29541790,0,1,1,5,1,1,2007,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6500000,9.369527,92.0,24793509,0,0,1,2,1,1,2005,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,7.844705,95.0,59209,0,0,1,3,1,1,2014,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,9.02255,137.0,70000000,0,0,0,4,0,1,2006,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000,26.114917,116.0,531865000,1,1,1,7,1,1,2013,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,2.132858,115.0,8800000,0,0,1,3,0,1,1989,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
105000000,7.291872,114.0,133718711,0,1,1,4,1,1,2015,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40000000,6.159379,107.0,24719215,0,1,1,3,1,1,2012,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20000000,16.205105,113.0,121463226,0,1,1,2,1,1,2007,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.15698,98.0,2262223,0,1,1,3,1,1,2014,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,2.549325,105.0,4192440,0,0,1,3,1,1,1988,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50000000,10.223582,139.0,25035950,0,1,1,3,1,1,2016,6,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9000000,2.089842,135.0,18130000,0,1,0,0,0,1,2009,8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.063701,110.0,5926128,0,0,1,1,1,1,1997,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.001272,75.0,48752,0,0,1,0,1,1,2000,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.67986,97.0,3317662,0,0,1,11,1,1,2010,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.92387,40.0,7732325,0,1,1,1,1,1,2011,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000000,9.566135,165.0,49554002,0,0,1,5,1,1,2008,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,15.884744,103.0,331957105,0,1,1,7,1,1,2016,12,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22500000,18.908782,116.0,29252978,0,1,1,4,1,1,2016,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,12.553657,112.0,55447968,0,1,1,4,1,1,2008,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000000,8.645067,87.0,3305592,0,1,1,3,1,1,2017,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,4.654312,123.0,1646788,0,1,1,2,1,1,2016,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40000000,13.689855,108.0,332000000,1,1,1,3,1,1,1989,11,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,4.582718,105.0,22697691,0,0,1,3,1,1,1992,7,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.614785,90.0,12416686,0,0,1,1,1,1,1993,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,2.296734,95.0,764083,0,0,1,3,1,1,1993,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
19000000,8.385361,95.0,70067909,1,1,1,4,1,1,2004,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601792,2.329513,96.0,253527,0,0,0,3,0,1,2005,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.457153,89.0,2334228,0,1,1,0,1,1,2015,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94000000,6.587711,145.0,95311434,0,1,0,3,0,1,2011,12,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1300000,5.184013,99.0,72266306,0,0,1,2,1,1,1971,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40000000,17.496832,83.0,222300000,1,0,1,2,1,1,1989,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000000,10.890236,83.0,73180723,0,0,1,2,1,1,2000,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,2.947411,93.0,10959475,0,0,1,3,1,1,2002,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25000000,14.141837,116.0,93617009,0,1,1,1,1,1,2010,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,24.515462,90.0,20560255,1,0,1,1,1,1,1991,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
8,4.222195,133.0,33579813,0,1,0,1,0,1,2005,8,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,5.159349,102.0,4631,0,1,1,3,1,1,2015,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.215954,89.0,66456,0,1,1,1,1,1,2009,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
110000000,16.747793,117.0,177238796,0,1,1,8,1,1,2010,6,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000000,8.585856,108.0,58978653,0,1,1,5,1,1,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3000000,12.822085,94.0,14016568,0,1,1,5,1,1,2016,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7000000,3.18614,108.0,453079,0,1,1,4,1,1,2010,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,11.179855,83.0,32056467,0,0,1,1,1,1,1973,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000,10.605851,72.0,135680000,1,0,1,4,1,1,2003,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000000,11.535478,119.0,13551174,0,0,1,11,1,1,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3000000,7.351028,100.0,18492362,1,1,1,2,1,1,2001,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4.433261,150.0,138730,0,0,0,3,0,1,2011,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.567726,90.0,32846,0,0,1,2,0,1,2013,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
75000000,18.311054,121.0,220021259,1,1,1,5,1,1,2016,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42000000,9.874043,124.0,363889678,0,1,1,4,1,1,1999,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.50751,113.0,1400000,0,0,1,2,1,1,1985,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33000000,11.840557,98.0,244386864,1,0,1,1,1,1,1998,9,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,3.94159,95.0,21000000,0,0,1,3,1,1,2006,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,12.229381,97.0,42277365,1,1,1,2,1,1,1996,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32000000,11.119707,96.0,60740827,0,0,1,3,1,1,2005,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12000000,9.592265,92.0,41205099,0,0,1,3,1,1,1996,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,1.522753,90.0,22000000,0,0,1,1,1,1,1972,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,14.307672,92.0,233755553,1,1,1,5,1,1,2015,12,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000000,2.678923,107.0,2402459,0,0,1,1,1,1,2001,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4000000,5.350658,99.0,9221,0,0,1,2,1,1,2013,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
886000,6.507597,103.0,2600000,0,0,1,1,1,1,1936,8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
50000000,9.082538,107.0,170128460,0,1,1,1,1,1,2004,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,9.555852,81.0,1250000,0,0,1,2,1,1,1962,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
110000000,8.555544,76.0,103951461,0,1,1,1,1,1,2004,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2700000,7.048957,80.0,15992615,1,1,1,3,1,1,2004,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3860000,8.959821,130.0,64076736,0,0,0,6,0,1,2013,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10000000,3.759301,89.0,150000000,0,0,0,2,0,1,2015,7,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54000000,11.415316,121.0,7266209,0,1,1,3,1,1,2003,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,0.892007,78.0,11276,0,1,1,0,0,1,2009,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6000000,2.447359,139.0,161000000,0,0,1,2,1,1,1976,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
12000000,8.032616,110.0,3148182,0,0,1,3,1,1,2008,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000,28.505341,140.0,374218673,1,1,1,6,1,1,2005,6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14500000,5.892859,82.0,65497208,1,0,0,1,0,1,2003,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,10.778028,98.0,36160375,0,1,1,3,1,1,2011,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.91273,91.0,1305887,0,0,1,2,1,1,1990,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8.870325,100.0,21520719,0,0,1,3,1,1,2010,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150000000,29.36178,120.0,378858340,1,1,1,3,1,1,2015,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,7.464981,126.0,16803753,0,1,1,1,1,1,2006,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4000000,5.296777,86.0,9797098,0,0,1,1,1,1,1988,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10721568,1.68625,122.0,2978994,0,1,0,2,0,1,2016,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.581577,97.0,11449638,0,0,1,4,1,1,2006,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.727837,104.0,369975,0,0,1,3,0,1,2000,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000000,5.219667,85.0,27187375,0,1,1,1,0,1,2013,7,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
355000,7.503126,72.0,1012189,1,0,1,1,1,1,1931,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54000000,17.185349,162.0,136766062,1,1,1,1,1,1,1990,12,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,16.01076,120.0,7227038,0,1,1,4,1,1,2016,12,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24000000,2.818802,102.0,2642983,0,0,1,1,1,1,1997,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6400000,1.856101,140.0,18000000,0,0,0,2,0,1,2013,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,8.159556,87.0,8500000,0,0,1,2,1,1,1936,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,9.424157,121.0,48027970,0,0,1,8,1,1,2006,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,2.936443,90.0,2042530,0,0,1,2,1,1,1996,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13.177741,108.0,152761,0,0,1,3,0,1,2016,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.853782,111.0,36611610,0,0,1,1,1,1,1986,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2196531,0.947509,107.0,2411594,0,0,0,1,0,1,2005,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.199003,105.0,887029,0,1,1,1,1,1,2008,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,11.37237,109.0,10000000,0,0,1,1,0,1,2003,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
59000000,17.328902,81.0,383257136,1,1,1,3,1,1,2002,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9750000,11.387338,99.0,558000,0,1,1,4,1,1,2008,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13000000,5.53202,115.0,8038508,0,0,1,3,1,1,1988,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
24000000,4.197544,89.0,14782676,0,0,1,4,1,1,2001,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,12.01525,91.0,97542952,0,1,1,3,1,1,2013,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.007294,82.0,26488,0,0,1,1,1,1,2011,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.20137,87.0,2642899,0,1,1,3,1,1,2015,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.489895,111.0,634074,0,1,1,2,1,1,2005,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,5.91265,114.0,9448082,0,0,1,4,1,1,2006,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151000,1.879162,91.0,8000000,0,0,0,2,1,1,1960,5,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.404434,109.0,135893,0,0,1,3,0,1,1991,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
88000000,6.363884,144.0,108539911,0,1,1,5,1,1,2005,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
31000000,15.672195,125.0,28000000,0,0,1,8,0,1,2006,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,6.737142,85.0,6101046,0,1,1,1,1,1,2007,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,6.065049,124.0,48720000,1,0,0,1,0,1,2009,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.689926,108.0,3106835,0,0,1,0,1,1,2007,8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50000000,6.752119,135.0,10382407,0,0,1,2,1,1,1995,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
15000000,16.018525,100.0,146497771,0,1,1,3,0,1,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36000000,7.926621,95.0,50159144,0,0,1,3,1,1,1997,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3.043177,136.0,42160849,0,0,1,1,1,1,1985,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50000000,9.995617,84.0,38502340,0,0,1,2,1,1,2011,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,8.207548,107.0,3572443,1,0,1,2,1,1,1998,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,11.29356,93.0,48065672,0,0,1,4,1,1,2013,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700000,6.914615,123.0,1072602,0,0,1,11,1,1,2011,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
200000000,17.285093,108.0,1025491110,1,1,1,5,1,1,2010,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
57000000,9.421301,95.0,149217355,1,1,1,7,1,1,2011,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25000000,14.31675,117.0,77278331,0,1,1,6,1,1,2012,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.115609,85.0,18315000,1,0,0,1,0,1,2013,12,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6.970037,104.0,49579269,1,0,1,4,1,1,1978,7,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20000000,10.680121,128.0,54586584,0,1,1,1,1,1,2008,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5000000,6.719949,95.0,368744044,1,0,1,5,1,1,2002,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.818561,94.0,13102295,0,0,1,6,0,1,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1.698895,105.0,8125592,0,0,1,2,1,1,1989,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37000000,10.722672,110.0,37962774,0,0,1,2,1,1,1986,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,2.564695,89.0,386749,0,1,1,1,1,1,2011,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,6.570918,100.0,13000000,0,0,1,4,1,1,1999,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50000000,6.824871,113.0,100020092,0,0,1,7,1,1,2001,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3.507084,111.0,5438927,0,0,1,2,1,1,1978,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
12000000,14.21769,104.0,114194847,1,0,1,4,1,1,2006,8,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20000000,8.157587,121.0,18432000,0,0,1,2,1,1,1985,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,5.787334,88.0,16627188,0,0,1,3,1,1,2006,9,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12000000,1.323587,185.0,19000000,0,0,0,1,0,1,2007,6,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,11.112153,93.0,16863583,0,0,1,6,1,1,2012,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.568839,95.0,52164,0,0,0,8,0,1,2014,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185000000,12.577266,122.0,786636033,1,1,1,2,1,1,2008,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.833948,113.0,14134877,0,0,1,1,1,1,1984,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
100000000,13.473381,90.0,202026112,0,1,1,3,1,1,2005,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000000,8.34322,96.0,92823546,0,0,1,2,1,1,1989,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
250000000,20.58258,165.0,1084939099,1,1,1,4,1,1,2012,7,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31000000,14.004074,161.0,128499205,0,0,1,2,1,1,1985,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9600000,6.133745,121.0,2541554,0,0,1,3,1,1,2015,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.770051,84.0,30668,0,0,1,3,1,1,2012,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,4.333617,89.0,2340,0,1,0,1,0,1,2013,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,1.333969,105.0,1492523,0,0,0,1,0,1,2016,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,11.829231,105.0,2054941,0,0,1,5,1,1,2013,7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,7.66124,121.0,50068310,0,0,1,3,1,1,1997,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9000000,8.475983,120.0,4600000,0,1,1,3,0,1,2016,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,7.916658,134.0,61700000,1,1,0,3,0,1,2012,8,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6500000,8.344282,98.0,28451622,0,0,1,1,1,1,1999,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.679042,80.0,3662459,0,0,1,1,1,1,1994,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940000,0.739665,138.0,5100000,0,0,0,2,0,1,2015,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1.047417,96.0,3832228,0,0,1,0,1,1,1987,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.383766,97.0,2683519,1,0,1,5,0,1,1987,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5000000,6.585405,96.0,11642254,1,0,1,1,1,1,1989,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,10.177977,78.0,35348597,1,0,1,1,1,1,1995,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7000000,7.218957,127.0,191125,0,0,1,4,1,1,1991,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.926826,0.0,850259,0,0,0,8,0,1,2013,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,7.392294,91.0,75143,0,0,1,4,1,1,2014,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,7.473718,123.0,96618699,1,0,1,3,1,1,1999,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
195000000,11.606061,114.0,197687603,0,1,1,6,1,1,2013,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5000000,9.841623,116.0,42365581,0,0,1,1,0,1,1981,7,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
28000000,10.445141,102.0,58795814,1,0,1,5,1,1,2003,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143149,0.091951,94.0,645135,0,1,0,3,0,1,2015,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57000000,11.626116,115.0,159055768,0,1,1,2,1,1,1993,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163000000,10.958669,119.0,174822325,0,1,1,9,1,1,2011,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
40000000,49.247505,122.0,171539887,1,1,1,3,1,1,2017,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6.816276,93.0,4215859,0,0,1,2,1,1,1987,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.569463,181.0,14000000,0,0,0,2,0,1,2015,7,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
